vars,creation_time,failed,failed_reason,time_of_death,id,module_id,participant_id,time_started,time_finished,time_aborted,started,finished,aborted,type,class,object_type
{},2026-01-21 23:23:28,False,,,28,practice_rounds,3,2026-01-21 23:23:28,2026-01-21 23:28:19,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:24:10,False,,,29,practice_rounds,9,2026-01-21 23:24:10,2026-01-21 23:27:27,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:24:56,False,,,30,consent,11,2026-01-21 23:24:56,2026-01-21 23:25:00,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:25:00,False,,,31,instructions,11,2026-01-21 23:25:00,2026-01-21 23:27:13,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:25:28,False,,,32,practice_rounds,7,2026-01-21 23:25:28,2026-01-21 23:29:28,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:25:28,False,,,33,instructions,10,2026-01-21 23:25:28,2026-01-21 23:29:03,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:26:39,False,,,34,message_instructions,8,2026-01-21 23:26:39,2026-01-21 23:26:52,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:27:13,False,,,36,practice_rounds,11,2026-01-21 23:27:13,2026-01-21 23:30:35,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:27:27,False,,,37,message_instructions,9,2026-01-21 23:27:27,2026-01-21 23:27:36,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:28:04,False,,,39,message_instructions,6,2026-01-21 23:28:04,2026-01-21 23:28:12,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:28:16,False,,,41,consent,12,2026-01-21 23:28:16,2026-01-21 23:28:30,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:28:19,False,,,42,message_instructions,3,2026-01-21 23:28:19,2026-01-21 23:28:24,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:28:30,False,,,44,instructions,12,2026-01-21 23:28:30,2026-01-21 23:30:15,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:28:40,False,,,45,message_instructions,5,2026-01-21 23:28:40,2026-01-21 23:28:45,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:29:03,False,,,47,practice_rounds,10,2026-01-21 23:29:03,2026-01-21 23:38:49,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:29:15,False,,,48,message_instructions,4,2026-01-21 23:29:15,2026-01-21 23:29:29,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:29:28,False,,,49,message_instructions,7,2026-01-21 23:29:28,2026-01-21 23:29:49,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:30:15,False,,,52,practice_rounds,12,2026-01-21 23:30:15,2026-01-21 23:36:59,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:30:35,False,,,53,message_instructions,11,2026-01-21 23:30:35,2026-01-21 23:30:55,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:33:56,False,,,55,consent,13,2026-01-21 23:33:56,2026-01-21 23:34:12,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:34:12,False,,,56,instructions,13,2026-01-21 23:34:12,2026-01-21 23:37:20,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:35:23,False,,,57,consent,14,2026-01-21 23:35:23,2026-01-21 23:35:27,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:35:27,False,,,58,instructions,14,2026-01-21 23:35:27,2026-01-21 23:36:17,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:36:17,False,,,59,practice_rounds,14,2026-01-21 23:36:17,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:36:59,False,,,60,message_instructions,12,2026-01-21 23:36:59,2026-01-21 23:37:12,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:37:20,False,,,62,practice_rounds,13,2026-01-21 23:37:20,2026-01-21 23:51:26,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:38:49,False,,,63,message_instructions,10,2026-01-21 23:38:49,2026-01-21 23:39:00,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:40:34,False,,,65,consent,15,2026-01-21 23:40:34,2026-01-21 23:40:51,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:40:51,False,,,66,instructions,15,2026-01-21 23:40:51,2026-01-21 23:43:02,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:43:02,False,,,67,practice_rounds,15,2026-01-21 23:43:02,2026-01-21 23:47:35,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:46:17,False,,,68,consent,16,2026-01-21 23:46:17,2026-01-21 23:46:24,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:46:24,False,,,69,instructions,16,2026-01-21 23:46:24,2026-01-21 23:52:09,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:47:35,False,,,70,message_instructions,15,2026-01-21 23:47:35,2026-01-21 23:47:51,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:48:57,False,,,72,consent,17,2026-01-21 23:48:57,2026-01-21 23:49:15,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:49:15,False,,,73,instructions,17,2026-01-21 23:49:15,2026-01-21 23:50:47,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:50:47,False,,,74,practice_rounds,17,2026-01-21 23:50:47,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:51:26,False,,,75,message_instructions,13,2026-01-21 23:51:26,2026-01-21 23:51:50,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:52:09,False,,,77,practice_rounds,16,2026-01-21 23:52:09,2026-01-21 23:55:57,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:55:57,False,,,78,message_instructions,16,2026-01-21 23:55:57,2026-01-21 23:56:07,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:59:51,False,,,80,consent,18,2026-01-21 23:59:51,2026-01-21 23:59:59,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-21 23:59:59,False,,,81,instructions,18,2026-01-21 23:59:59,2026-01-22 00:01:34,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:01:34,False,,,82,practice_rounds,18,2026-01-22 00:01:34,2026-01-22 00:07:02,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:07:02,False,,,83,message_instructions,18,2026-01-22 00:07:02,2026-01-22 00:07:21,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:08:20,False,,,85,consent,19,2026-01-22 00:08:20,2026-01-22 00:08:25,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:08:25,False,,,86,instructions,19,2026-01-22 00:08:25,2026-01-22 00:09:02,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:09:02,False,,,87,practice_rounds,19,2026-01-22 00:09:02,2026-01-22 00:14:41,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:09:15,False,,,88,consent,20,2026-01-22 00:09:15,2026-01-22 00:10:00,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:10:00,False,,,89,instructions,20,2026-01-22 00:10:00,2026-01-22 00:10:30,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:10:25,False,,,90,consent,21,2026-01-22 00:10:25,2026-01-22 00:10:31,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:10:30,False,,,91,practice_rounds,20,2026-01-22 00:10:30,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:10:31,False,,,92,instructions,21,2026-01-22 00:10:31,2026-01-22 00:11:49,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:11:49,False,,,93,practice_rounds,21,2026-01-22 00:11:49,2026-01-22 00:19:33,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:11:52,False,,,94,consent,22,2026-01-22 00:11:52,2026-01-22 00:16:03,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:12:15,False,,,95,consent,23,2026-01-22 00:12:15,2026-01-22 00:12:39,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:12:16,False,,,96,consent,24,2026-01-22 00:12:16,2026-01-22 00:12:31,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:12:31,False,,,97,instructions,24,2026-01-22 00:12:31,2026-01-22 00:12:58,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:12:39,False,,,98,instructions,23,2026-01-22 00:12:39,2026-01-22 00:17:52,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:12:41,False,,,99,consent,25,2026-01-22 00:12:41,2026-01-22 00:12:52,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:12:52,False,,,100,instructions,25,2026-01-22 00:12:52,2026-01-22 00:13:54,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:12:58,False,,,101,practice_rounds,24,2026-01-22 00:12:58,2026-01-22 00:15:20,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:13:54,False,,,102,practice_rounds,25,2026-01-22 00:13:54,2026-01-22 00:18:24,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:14:41,False,,,103,message_instructions,19,2026-01-22 00:14:41,2026-01-22 00:14:47,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:15:20,False,,,105,message_instructions,24,2026-01-22 00:15:20,2026-01-22 00:15:28,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:15:40,False,,,107,consent,26,2026-01-22 00:15:40,2026-01-22 00:16:11,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:16:03,False,,,108,instructions,22,2026-01-22 00:16:03,2026-01-22 00:17:11,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:16:11,False,,,109,instructions,26,2026-01-22 00:16:11,2026-01-22 00:17:21,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:17:11,False,,,110,practice_rounds,22,2026-01-22 00:17:11,2026-01-22 00:20:29,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:17:21,False,,,111,practice_rounds,26,2026-01-22 00:17:21,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:17:26,False,,,112,consent,27,2026-01-22 00:17:26,2026-01-22 00:17:55,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:17:35,False,,,113,consent,28,2026-01-22 00:17:35,2026-01-22 00:17:46,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:17:46,False,,,114,instructions,28,2026-01-22 00:17:46,2026-01-22 00:21:38,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:17:52,False,,,115,practice_rounds,23,2026-01-22 00:17:52,2026-01-22 00:18:57,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:17:55,False,,,116,instructions,27,2026-01-22 00:17:55,2026-01-22 00:19:44,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:18:24,False,,,117,message_instructions,25,2026-01-22 00:18:24,2026-01-22 00:18:32,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:18:57,False,,,119,message_instructions,23,2026-01-22 00:18:57,2026-01-22 00:19:01,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:19:33,False,,,121,message_instructions,21,2026-01-22 00:19:33,2026-01-22 00:19:47,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:19:44,False,,,122,practice_rounds,27,2026-01-22 00:19:44,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:20:29,False,,,124,message_instructions,22,2026-01-22 00:20:29,2026-01-22 00:20:37,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:21:38,False,,,126,practice_rounds,28,2026-01-22 00:21:38,2026-01-22 00:28:51,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:26:31,False,,,127,consent,29,2026-01-22 00:26:31,2026-01-22 00:27:38,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:27:38,False,,,128,instructions,29,2026-01-22 00:27:38,2026-01-22 00:30:40,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:28:51,False,,,129,message_instructions,28,2026-01-22 00:28:51,2026-01-22 00:28:59,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:30:13,False,,,131,consent,30,2026-01-22 00:30:13,2026-01-22 00:30:31,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:30:31,False,,,132,instructions,30,2026-01-22 00:30:31,2026-01-22 00:31:51,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:30:40,False,,,133,practice_rounds,29,2026-01-22 00:30:40,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:31:51,False,,,134,practice_rounds,30,2026-01-22 00:31:51,2026-01-22 00:37:15,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:33:14,False,,,135,consent,31,2026-01-22 00:33:14,2026-01-22 00:33:25,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:33:25,False,,,136,instructions,31,2026-01-22 00:33:25,2026-01-22 00:40:18,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:37:15,False,,,137,message_instructions,30,2026-01-22 00:37:15,2026-01-22 00:37:33,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:40:18,False,,,139,practice_rounds,31,2026-01-22 00:40:18,2026-01-22 00:44:03,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:40:44,False,,,140,consent,32,2026-01-22 00:40:44,2026-01-22 00:41:14,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:41:14,False,,,141,instructions,32,2026-01-22 00:41:14,2026-01-22 00:41:43,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:41:43,False,,,142,practice_rounds,32,2026-01-22 00:41:43,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:44:03,False,,,143,message_instructions,31,2026-01-22 00:44:03,2026-01-22 00:44:23,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:45:33,False,,,145,consent,33,2026-01-22 00:45:33,2026-01-22 00:46:09,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:46:09,False,,,146,instructions,33,2026-01-22 00:46:09,2026-01-22 00:47:37,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:47:37,False,,,147,practice_rounds,33,2026-01-22 00:47:37,2026-01-22 00:51:27,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:51:07,False,,,148,consent,34,2026-01-22 00:51:07,2026-01-22 00:52:00,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:51:27,False,,,149,message_instructions,33,2026-01-22 00:51:27,2026-01-22 00:51:32,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:52:00,False,,,151,instructions,34,2026-01-22 00:52:00,2026-01-22 01:11:34,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:52:07,False,,,152,consent,35,2026-01-22 00:52:07,2026-01-22 00:53:00,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 00:53:00,False,,,153,instructions,35,2026-01-22 00:53:00,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:11:34,False,,,154,practice_rounds,34,2026-01-22 01:11:34,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:14:25,False,,,155,consent,36,2026-01-22 01:14:25,2026-01-22 01:14:31,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:14:31,False,,,156,instructions,36,2026-01-22 01:14:31,2026-01-22 01:16:09,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:16:09,False,,,157,practice_rounds,36,2026-01-22 01:16:09,2026-01-22 01:17:25,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:17:25,False,,,158,message_instructions,36,2026-01-22 01:17:25,2026-01-22 01:17:47,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:17:55,False,,,160,consent,37,2026-01-22 01:17:55,2026-01-22 01:18:14,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:18:14,False,,,161,instructions,37,2026-01-22 01:18:14,2026-01-22 01:20:11,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:19:19,False,,,162,consent,38,2026-01-22 01:19:19,2026-01-22 01:19:35,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:19:35,False,,,163,instructions,38,2026-01-22 01:19:35,2026-01-22 01:21:20,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:20:11,False,,,164,practice_rounds,37,2026-01-22 01:20:11,2026-01-22 01:22:50,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:21:20,False,,,165,practice_rounds,38,2026-01-22 01:21:20,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:22:30,False,,,166,consent,39,2026-01-22 01:22:30,2026-01-22 01:22:35,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:22:35,False,,,167,instructions,39,2026-01-22 01:22:35,2026-01-22 01:23:22,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:22:50,False,,,168,message_instructions,37,2026-01-22 01:22:50,2026-01-22 01:23:19,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:23:06,False,,,169,consent,40,2026-01-22 01:23:06,2026-01-22 01:23:09,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:23:09,False,,,170,instructions,40,2026-01-22 01:23:09,2026-01-22 01:24:40,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:23:22,False,,,172,practice_rounds,39,2026-01-22 01:23:22,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:23:42,False,,,173,consent,41,2026-01-22 01:23:42,2026-01-22 01:23:52,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:23:52,False,,,174,instructions,41,2026-01-22 01:23:52,2026-01-22 01:25:08,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:24:40,False,,,175,practice_rounds,40,2026-01-22 01:24:40,2026-01-22 01:28:20,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:25:08,False,,,176,practice_rounds,41,2026-01-22 01:25:08,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:26:29,False,,,177,consent,42,2026-01-22 01:26:29,2026-01-22 01:26:54,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:26:34,False,,,178,consent,43,2026-01-22 01:26:34,2026-01-22 01:26:39,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:26:39,False,,,179,instructions,43,2026-01-22 01:26:39,2026-01-22 01:27:19,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:26:54,False,,,180,instructions,42,2026-01-22 01:26:54,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:27:19,False,,,181,practice_rounds,43,2026-01-22 01:27:19,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:28:20,False,,,182,message_instructions,40,2026-01-22 01:28:20,2026-01-22 01:28:25,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:29:17,False,,,184,consent,44,2026-01-22 01:29:17,2026-01-22 01:29:22,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:29:22,False,,,185,instructions,44,2026-01-22 01:29:22,2026-01-22 01:30:31,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:30:31,False,,,186,practice_rounds,44,2026-01-22 01:30:31,2026-01-22 01:37:57,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:33:57,False,,,187,consent,45,2026-01-22 01:33:57,2026-01-22 01:34:37,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:34:03,False,,,188,consent,46,2026-01-22 01:34:03,2026-01-22 01:34:24,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:34:24,False,,,189,instructions,46,2026-01-22 01:34:24,2026-01-22 01:37:26,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:34:37,False,,,190,instructions,45,2026-01-22 01:34:37,2026-01-22 01:36:20,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:36:20,False,,,191,practice_rounds,45,2026-01-22 01:36:20,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:37:26,False,,,192,practice_rounds,46,2026-01-22 01:37:26,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:37:57,False,,,193,message_instructions,44,2026-01-22 01:37:57,2026-01-22 01:38:12,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:42:27,False,,,195,consent,47,2026-01-22 01:42:27,2026-01-22 01:42:42,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:42:42,False,,,196,instructions,47,2026-01-22 01:42:42,2026-01-22 01:47:11,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:45:32,False,,,197,consent,48,2026-01-22 01:45:32,,,True,False,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:47:11,False,,,198,practice_rounds,47,2026-01-22 01:47:11,2026-01-22 01:51:15,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:47:16,False,,,199,consent,49,2026-01-22 01:47:16,2026-01-22 01:49:26,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:47:39,False,,,200,consent,50,2026-01-22 01:47:39,2026-01-22 01:47:46,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:47:46,False,,,201,instructions,50,2026-01-22 01:47:46,2026-01-22 01:49:25,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:49:25,False,,,202,practice_rounds,50,2026-01-22 01:49:25,2026-01-22 01:51:10,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:49:26,False,,,203,instructions,49,2026-01-22 01:49:26,2026-01-22 01:50:39,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:49:57,False,,,204,consent,51,2026-01-22 01:49:57,2026-01-22 01:50:32,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:50:32,False,,,205,instructions,51,2026-01-22 01:50:32,2026-01-22 01:53:27,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:50:39,False,,,206,practice_rounds,49,2026-01-22 01:50:39,2026-01-22 01:53:50,,True,True,False,ModuleState,ModuleState,ModuleState
{},2026-01-22 01:51:10,False,,,207,message_instructions,50,2026-01-22 01:51:10,2026-01-22 01:51:25,,True,True,False,ModuleState,ModuleState,ModuleState
