trial_id,participant_id,chain_id,domain,round_num,score,n_actions,chain_pos,condition,score_efficiency,round_num_abs,round_num_abs_centered,participant_or_chain_id
1,6,29,decorations,1,45.0,3,1,chain,15.0,1,-19.352459016393443,chain_29
1,6,29,decorations,2,0.0,5,1,chain,0.0,2,-18.352459016393443,chain_29
1,6,29,decorations,3,45.0,3,1,chain,15.0,3,-17.352459016393443,chain_29
1,6,29,decorations,4,50.0,2,1,chain,25.0,4,-16.352459016393443,chain_29
1,6,29,decorations,5,0.0,3,1,chain,0.0,5,-15.352459016393443,chain_29
1,6,29,decorations,6,0.0,2,1,chain,0.0,6,-14.352459016393443,chain_29
1,6,29,decorations,7,45.0,2,1,chain,22.5,7,-13.352459016393443,chain_29
1,6,29,decorations,8,30.0,1,1,chain,30.0,8,-12.352459016393443,chain_29
1,6,29,decorations,9,20.0,2,1,chain,10.0,9,-11.352459016393443,chain_29
1,6,29,decorations,10,50.0,2,1,chain,25.0,10,-10.352459016393443,chain_29
3,9,61,potions,1,100.0,6,1,chain,16.666666666666668,1,-19.352459016393443,chain_61
3,9,61,potions,2,0.0,7,1,chain,0.0,2,-18.352459016393443,chain_61
3,9,61,potions,3,0.0,10,1,chain,0.0,3,-17.352459016393443,chain_61
3,9,61,potions,4,0.0,9,1,chain,0.0,4,-16.352459016393443,chain_61
3,9,61,potions,5,100.0,5,1,chain,20.0,5,-15.352459016393443,chain_61
3,9,61,potions,6,30.0,4,1,chain,7.5,6,-14.352459016393443,chain_61
3,9,61,potions,7,30.0,8,1,chain,3.75,7,-13.352459016393443,chain_61
3,9,61,potions,8,60.0,5,1,chain,12.0,8,-12.352459016393443,chain_61
3,9,61,potions,9,100.0,5,1,chain,20.0,9,-11.352459016393443,chain_61
3,9,61,potions,10,30.0,5,1,chain,6.0,10,-10.352459016393443,chain_61
5,6,48,animals,1,0.0,2,1,chain,0.0,1,-19.352459016393443,chain_48
5,6,48,animals,2,0.0,2,1,chain,0.0,2,-18.352459016393443,chain_48
5,6,48,animals,3,5.0,1,1,chain,5.0,3,-17.352459016393443,chain_48
5,6,48,animals,4,5.0,1,1,chain,5.0,4,-16.352459016393443,chain_48
5,6,48,animals,5,5.0,1,1,chain,5.0,5,-15.352459016393443,chain_48
5,6,48,animals,6,0.0,3,1,chain,0.0,6,-14.352459016393443,chain_48
5,6,48,animals,7,0.0,1,1,chain,0.0,7,-13.352459016393443,chain_48
5,6,48,animals,8,20.0,3,1,chain,6.666666666666667,8,-12.352459016393443,chain_48
5,6,48,animals,9,25.0,2,1,chain,12.5,9,-11.352459016393443,chain_48
5,6,48,animals,10,25.0,2,1,chain,12.5,10,-10.352459016393443,chain_48
7,3,55,animals,1,25.0,31,1,chain,0.8064516129032258,1,-19.352459016393443,chain_55
7,3,55,animals,2,0.0,17,1,chain,0.0,2,-18.352459016393443,chain_55
7,3,55,animals,3,85.0,16,1,chain,5.3125,3,-17.352459016393443,chain_55
7,3,55,animals,4,80.0,14,1,chain,5.714285714285714,4,-16.352459016393443,chain_55
7,3,55,animals,5,0.0,14,1,chain,0.0,5,-15.352459016393443,chain_55
7,3,55,animals,6,0.0,16,1,chain,0.0,6,-14.352459016393443,chain_55
7,3,55,animals,7,0.0,9,1,chain,0.0,7,-13.352459016393443,chain_55
7,3,55,animals,8,0.0,9,1,chain,0.0,8,-12.352459016393443,chain_55
7,3,55,animals,9,75.0,20,1,chain,3.75,9,-11.352459016393443,chain_55
7,3,55,animals,10,90.0,22,1,chain,4.090909090909091,10,-10.352459016393443,chain_55
8,9,34,decorations,1,50.0,6,1,chain,8.333333333333334,1,-19.352459016393443,chain_34
8,9,34,decorations,2,25.0,6,1,chain,4.166666666666667,2,-18.352459016393443,chain_34
8,9,34,decorations,3,20.0,6,1,chain,3.3333333333333335,3,-17.352459016393443,chain_34
8,9,34,decorations,4,0.0,7,1,chain,0.0,4,-16.352459016393443,chain_34
8,9,34,decorations,5,0.0,6,1,chain,0.0,5,-15.352459016393443,chain_34
8,9,34,decorations,6,0.0,9,1,chain,0.0,6,-14.352459016393443,chain_34
8,9,34,decorations,7,25.0,7,1,chain,3.5714285714285716,7,-13.352459016393443,chain_34
8,9,34,decorations,8,0.0,8,1,chain,0.0,8,-12.352459016393443,chain_34
8,9,34,decorations,9,25.0,7,1,chain,3.5714285714285716,9,-11.352459016393443,chain_34
8,9,34,decorations,10,20.0,6,1,chain,3.3333333333333335,10,-10.352459016393443,chain_34
9,6,63,potions,1,0.0,3,1,chain,0.0,1,-19.352459016393443,chain_63
9,6,63,potions,2,0.0,4,1,chain,0.0,2,-18.352459016393443,chain_63
9,6,63,potions,3,0.0,2,1,chain,0.0,3,-17.352459016393443,chain_63
9,6,63,potions,4,60.0,4,1,chain,15.0,4,-16.352459016393443,chain_63
9,6,63,potions,5,60.0,5,1,chain,12.0,5,-15.352459016393443,chain_63
9,6,63,potions,6,30.0,7,1,chain,4.285714285714286,6,-14.352459016393443,chain_63
9,6,63,potions,7,100.0,5,1,chain,20.0,7,-13.352459016393443,chain_63
9,6,63,potions,8,30.0,6,1,chain,5.0,8,-12.352459016393443,chain_63
9,6,63,potions,9,60.0,6,1,chain,10.0,9,-11.352459016393443,chain_63
9,6,63,potions,10,60.0,6,1,chain,10.0,10,-10.352459016393443,chain_63
13,6,17,cooking,1,40.0,4,1,chain,10.0,1,-19.352459016393443,chain_17
13,6,17,cooking,2,40.0,3,1,chain,13.333333333333334,2,-18.352459016393443,chain_17
13,6,17,cooking,3,20.0,4,1,chain,5.0,3,-17.352459016393443,chain_17
13,6,17,cooking,4,0.0,4,1,chain,0.0,4,-16.352459016393443,chain_17
13,6,17,cooking,5,40.0,2,1,chain,20.0,5,-15.352459016393443,chain_17
13,6,17,cooking,6,40.0,3,1,chain,13.333333333333334,6,-14.352459016393443,chain_17
13,6,17,cooking,7,0.0,4,1,chain,0.0,7,-13.352459016393443,chain_17
13,6,17,cooking,8,40.0,3,1,chain,13.333333333333334,8,-12.352459016393443,chain_17
13,6,17,cooking,9,0.0,4,1,chain,0.0,9,-11.352459016393443,chain_17
13,6,17,cooking,10,40.0,3,1,chain,13.333333333333334,10,-10.352459016393443,chain_17
15,9,44,animals,1,0.0,8,1,chain,0.0,1,-19.352459016393443,chain_44
15,9,44,animals,2,25.0,6,1,chain,4.166666666666667,2,-18.352459016393443,chain_44
15,9,44,animals,3,15.0,6,1,chain,2.5,3,-17.352459016393443,chain_44
15,9,44,animals,4,0.0,9,1,chain,0.0,4,-16.352459016393443,chain_44
15,9,44,animals,5,25.0,7,1,chain,3.5714285714285716,5,-15.352459016393443,chain_44
15,9,44,animals,6,40.0,6,1,chain,6.666666666666667,6,-14.352459016393443,chain_44
15,9,44,animals,7,45.0,6,1,chain,7.5,7,-13.352459016393443,chain_44
15,9,44,animals,8,0.0,7,1,chain,0.0,8,-12.352459016393443,chain_44
15,9,44,animals,9,40.0,8,1,chain,5.0,9,-11.352459016393443,chain_44
15,9,44,animals,10,40.0,10,1,chain,4.0,10,-10.352459016393443,chain_44
16,3,36,decorations,1,0.0,8,1,chain,0.0,1,-19.352459016393443,chain_36
16,3,36,decorations,2,0.0,18,1,chain,0.0,2,-18.352459016393443,chain_36
16,3,36,decorations,3,0.0,11,1,chain,0.0,3,-17.352459016393443,chain_36
16,3,36,decorations,4,0.0,7,1,chain,0.0,4,-16.352459016393443,chain_36
16,3,36,decorations,5,0.0,11,1,chain,0.0,5,-15.352459016393443,chain_36
16,3,36,decorations,6,0.0,9,1,chain,0.0,6,-14.352459016393443,chain_36
16,3,36,decorations,7,0.0,5,1,chain,0.0,7,-13.352459016393443,chain_36
16,3,36,decorations,8,100.0,7,1,chain,14.285714285714286,8,-12.352459016393443,chain_36
16,3,36,decorations,9,100.0,7,1,chain,14.285714285714286,9,-11.352459016393443,chain_36
16,3,36,decorations,10,100.0,10,1,chain,10.0,10,-10.352459016393443,chain_36
17,16,12,cooking,1,0.0,6,1,chain,0.0,1,-19.352459016393443,chain_12
17,16,12,cooking,2,40.0,2,1,chain,20.0,2,-18.352459016393443,chain_12
17,16,12,cooking,3,0.0,4,1,chain,0.0,3,-17.352459016393443,chain_12
17,16,12,cooking,4,60.0,3,1,chain,20.0,4,-16.352459016393443,chain_12
17,16,12,cooking,5,40.0,3,1,chain,13.333333333333334,5,-15.352459016393443,chain_12
17,16,12,cooking,6,40.0,2,1,chain,20.0,6,-14.352459016393443,chain_12
17,16,12,cooking,7,40.0,2,1,chain,20.0,7,-13.352459016393443,chain_12
17,16,12,cooking,8,0.0,4,1,chain,0.0,8,-12.352459016393443,chain_12
17,16,12,cooking,9,0.0,2,1,chain,0.0,9,-11.352459016393443,chain_12
17,16,12,cooking,10,20.0,2,1,chain,10.0,10,-10.352459016393443,chain_12
18,18,57,animals,1,0.0,13,1,chain,0.0,1,-19.352459016393443,chain_57
18,18,57,animals,2,25.0,5,1,chain,5.0,2,-18.352459016393443,chain_57
18,18,57,animals,3,20.0,10,1,chain,2.0,3,-17.352459016393443,chain_57
18,18,57,animals,4,55.0,7,1,chain,7.857142857142857,4,-16.352459016393443,chain_57
18,18,57,animals,5,30.0,8,1,chain,3.75,5,-15.352459016393443,chain_57
18,18,57,animals,6,25.0,12,1,chain,2.0833333333333335,6,-14.352459016393443,chain_57
18,18,57,animals,7,50.0,8,1,chain,6.25,7,-13.352459016393443,chain_57
18,18,57,animals,8,60.0,10,1,chain,6.0,8,-12.352459016393443,chain_57
18,18,57,animals,9,25.0,6,1,chain,4.166666666666667,9,-11.352459016393443,chain_57
18,18,57,animals,10,0.0,6,1,chain,0.0,10,-10.352459016393443,chain_57
20,9,13,cooking,1,80.0,11,1,chain,7.2727272727272725,1,-19.352459016393443,chain_13
20,9,13,cooking,2,40.0,10,1,chain,4.0,2,-18.352459016393443,chain_13
20,9,13,cooking,3,80.0,9,1,chain,8.88888888888889,3,-17.352459016393443,chain_13
20,9,13,cooking,4,0.0,9,1,chain,0.0,4,-16.352459016393443,chain_13
20,9,13,cooking,5,80.0,7,1,chain,11.428571428571429,5,-15.352459016393443,chain_13
20,9,13,cooking,6,0.0,9,1,chain,0.0,6,-14.352459016393443,chain_13
20,9,13,cooking,7,80.0,9,1,chain,8.88888888888889,7,-13.352459016393443,chain_13
20,9,13,cooking,8,100.0,8,1,chain,12.5,8,-12.352459016393443,chain_13
20,9,13,cooking,9,100.0,6,1,chain,16.666666666666668,9,-11.352459016393443,chain_13
20,9,13,cooking,10,80.0,9,1,chain,8.88888888888889,10,-10.352459016393443,chain_13
21,3,5,cooking,1,0.0,13,1,chain,0.0,1,-19.352459016393443,chain_5
21,3,5,cooking,2,0.0,12,1,chain,0.0,2,-18.352459016393443,chain_5
21,3,5,cooking,3,0.0,11,1,chain,0.0,3,-17.352459016393443,chain_5
21,3,5,cooking,4,20.0,8,1,chain,2.5,4,-16.352459016393443,chain_5
21,3,5,cooking,5,100.0,8,1,chain,12.5,5,-15.352459016393443,chain_5
21,3,5,cooking,6,0.0,9,1,chain,0.0,6,-14.352459016393443,chain_5
21,3,5,cooking,7,100.0,8,1,chain,12.5,7,-13.352459016393443,chain_5
21,3,5,cooking,8,100.0,7,1,chain,14.285714285714286,8,-12.352459016393443,chain_5
21,3,5,cooking,9,100.0,7,1,chain,14.285714285714286,9,-11.352459016393443,chain_5
21,3,5,cooking,10,100.0,7,1,chain,14.285714285714286,10,-10.352459016393443,chain_5
23,16,50,animals,1,0.0,3,1,chain,0.0,1,-19.352459016393443,chain_50
23,16,50,animals,2,0.0,3,1,chain,0.0,2,-18.352459016393443,chain_50
23,16,50,animals,3,0.0,2,1,chain,0.0,3,-17.352459016393443,chain_50
23,16,50,animals,4,0.0,5,1,chain,0.0,4,-16.352459016393443,chain_50
23,16,50,animals,5,5.0,3,1,chain,1.6666666666666667,5,-15.352459016393443,chain_50
23,16,50,animals,6,0.0,3,1,chain,0.0,6,-14.352459016393443,chain_50
23,16,50,animals,7,15.0,2,1,chain,7.5,7,-13.352459016393443,chain_50
23,16,50,animals,8,20.0,2,1,chain,10.0,8,-12.352459016393443,chain_50
23,16,50,animals,9,10.0,2,1,chain,5.0,9,-11.352459016393443,chain_50
23,16,50,animals,10,15.0,3,1,chain,5.0,10,-10.352459016393443,chain_50
24,16,79,potions,1,0.0,3,1,chain,0.0,1,-19.352459016393443,chain_79
24,16,79,potions,2,0.0,3,1,chain,0.0,2,-18.352459016393443,chain_79
24,16,79,potions,3,0.0,2,1,chain,0.0,3,-17.352459016393443,chain_79
24,16,79,potions,4,0.0,2,1,chain,0.0,4,-16.352459016393443,chain_79
24,16,79,potions,5,0.0,2,1,chain,0.0,5,-15.352459016393443,chain_79
24,16,79,potions,6,0.0,3,1,chain,0.0,6,-14.352459016393443,chain_79
24,16,79,potions,7,0.0,2,1,chain,0.0,7,-13.352459016393443,chain_79
24,16,79,potions,8,0.0,2,1,chain,0.0,8,-12.352459016393443,chain_79
24,16,79,potions,9,0.0,3,1,chain,0.0,9,-11.352459016393443,chain_79
24,16,79,potions,10,0.0,2,1,chain,0.0,10,-10.352459016393443,chain_79
25,3,76,potions,1,30.0,16,1,chain,1.875,1,-19.352459016393443,chain_76
25,3,76,potions,2,0.0,8,1,chain,0.0,2,-18.352459016393443,chain_76
25,3,76,potions,3,30.0,6,1,chain,5.0,3,-17.352459016393443,chain_76
25,3,76,potions,4,0.0,11,1,chain,0.0,4,-16.352459016393443,chain_76
25,3,76,potions,5,0.0,11,1,chain,0.0,5,-15.352459016393443,chain_76
25,3,76,potions,6,60.0,6,1,chain,10.0,6,-14.352459016393443,chain_76
25,3,76,potions,7,100.0,9,1,chain,11.11111111111111,7,-13.352459016393443,chain_76
25,3,76,potions,8,60.0,12,1,chain,5.0,8,-12.352459016393443,chain_76
25,3,76,potions,9,60.0,8,1,chain,7.5,9,-11.352459016393443,chain_76
25,3,76,potions,10,60.0,10,1,chain,6.0,10,-10.352459016393443,chain_76
26,16,23,decorations,1,0.0,2,1,chain,0.0,1,-19.352459016393443,chain_23
26,16,23,decorations,2,25.0,2,1,chain,12.5,2,-18.352459016393443,chain_23
26,16,23,decorations,3,0.0,2,1,chain,0.0,3,-17.352459016393443,chain_23
26,16,23,decorations,4,45.0,2,1,chain,22.5,4,-16.352459016393443,chain_23
26,16,23,decorations,5,45.0,2,1,chain,22.5,5,-15.352459016393443,chain_23
26,16,23,decorations,6,25.0,2,1,chain,12.5,6,-14.352459016393443,chain_23
26,16,23,decorations,7,20.0,2,1,chain,10.0,7,-13.352459016393443,chain_23
26,16,23,decorations,8,0.0,2,1,chain,0.0,8,-12.352459016393443,chain_23
26,16,23,decorations,9,25.0,2,1,chain,12.5,9,-11.352459016393443,chain_23
26,16,23,decorations,10,55.0,2,1,chain,27.5,10,-10.352459016393443,chain_23
27,18,21,decorations,1,0.0,5,1,chain,0.0,1,-19.352459016393443,chain_21
27,18,21,decorations,2,20.0,7,1,chain,2.857142857142857,2,-18.352459016393443,chain_21
27,18,21,decorations,3,80.0,5,1,chain,16.0,3,-17.352459016393443,chain_21
27,18,21,decorations,4,80.0,4,1,chain,20.0,4,-16.352459016393443,chain_21
27,18,21,decorations,5,20.0,5,1,chain,4.0,5,-15.352459016393443,chain_21
27,18,21,decorations,6,50.0,4,1,chain,12.5,6,-14.352459016393443,chain_21
27,18,21,decorations,7,50.0,4,1,chain,12.5,7,-13.352459016393443,chain_21
27,18,21,decorations,8,80.0,4,1,chain,20.0,8,-12.352459016393443,chain_21
27,18,21,decorations,9,50.0,4,1,chain,12.5,9,-11.352459016393443,chain_21
27,18,21,decorations,10,30.0,4,1,chain,7.5,10,-10.352459016393443,chain_21
28,24,16,cooking,1,0.0,12,1,chain,0.0,1,-19.352459016393443,chain_16
28,24,16,cooking,2,0.0,9,1,chain,0.0,2,-18.352459016393443,chain_16
28,24,16,cooking,3,60.0,8,1,chain,7.5,3,-17.352459016393443,chain_16
28,24,16,cooking,4,40.0,5,1,chain,8.0,4,-16.352459016393443,chain_16
28,24,16,cooking,5,60.0,7,1,chain,8.571428571428571,5,-15.352459016393443,chain_16
28,24,16,cooking,6,60.0,6,1,chain,10.0,6,-14.352459016393443,chain_16
28,24,16,cooking,7,40.0,7,1,chain,5.714285714285714,7,-13.352459016393443,chain_16
28,24,16,cooking,8,60.0,6,1,chain,10.0,8,-12.352459016393443,chain_16
28,24,16,cooking,9,40.0,6,1,chain,6.666666666666667,9,-11.352459016393443,chain_16
28,24,16,cooking,10,60.0,6,1,chain,10.0,10,-10.352459016393443,chain_16
29,24,30,decorations,1,45.0,8,1,chain,5.625,1,-19.352459016393443,chain_30
29,24,30,decorations,2,5.0,6,1,chain,0.8333333333333334,2,-18.352459016393443,chain_30
29,24,30,decorations,3,45.0,15,1,chain,3.0,3,-17.352459016393443,chain_30
29,24,30,decorations,4,100.0,9,1,chain,11.11111111111111,4,-16.352459016393443,chain_30
29,24,30,decorations,5,100.0,8,1,chain,12.5,5,-15.352459016393443,chain_30
29,24,30,decorations,6,100.0,10,1,chain,10.0,6,-14.352459016393443,chain_30
29,24,30,decorations,7,100.0,10,1,chain,10.0,7,-13.352459016393443,chain_30
29,24,30,decorations,8,100.0,6,1,chain,16.666666666666668,8,-12.352459016393443,chain_30
29,24,30,decorations,9,70.0,9,1,chain,7.777777777777778,9,-11.352459016393443,chain_30
29,24,30,decorations,10,100.0,7,1,chain,14.285714285714286,10,-10.352459016393443,chain_30
30,26,68,potions,1,60.0,5,1,chain,12.0,1,-19.352459016393443,chain_68
30,26,68,potions,2,100.0,4,1,chain,25.0,2,-18.352459016393443,chain_68
30,26,68,potions,3,60.0,7,1,chain,8.571428571428571,3,-17.352459016393443,chain_68
30,26,68,potions,4,100.0,5,1,chain,20.0,4,-16.352459016393443,chain_68
30,26,68,potions,5,100.0,4,1,chain,25.0,5,-15.352459016393443,chain_68
30,26,68,potions,6,100.0,6,1,chain,16.666666666666668,6,-14.352459016393443,chain_68
30,26,68,potions,7,60.0,5,1,chain,12.0,7,-13.352459016393443,chain_68
30,26,68,potions,8,60.0,5,1,chain,12.0,8,-12.352459016393443,chain_68
30,26,68,potions,9,60.0,5,1,chain,12.0,9,-11.352459016393443,chain_68
30,26,68,potions,10,0.0,7,1,chain,0.0,10,-10.352459016393443,chain_68
31,18,14,cooking,1,60.0,4,1,chain,15.0,1,-19.352459016393443,chain_14
31,18,14,cooking,2,0.0,7,1,chain,0.0,2,-18.352459016393443,chain_14
31,18,14,cooking,3,40.0,4,1,chain,10.0,3,-17.352459016393443,chain_14
31,18,14,cooking,4,40.0,4,1,chain,10.0,4,-16.352459016393443,chain_14
31,18,14,cooking,5,60.0,4,1,chain,15.0,5,-15.352459016393443,chain_14
31,18,14,cooking,6,20.0,4,1,chain,5.0,6,-14.352459016393443,chain_14
31,18,14,cooking,7,40.0,4,1,chain,10.0,7,-13.352459016393443,chain_14
31,18,14,cooking,8,20.0,4,1,chain,5.0,8,-12.352459016393443,chain_14
31,18,14,cooking,9,40.0,4,1,chain,10.0,9,-11.352459016393443,chain_14
31,18,14,cooking,10,80.0,3,1,chain,26.666666666666668,10,-10.352459016393443,chain_14
32,28,4,cooking,1,20.0,1,1,chain,20.0,1,-19.352459016393443,chain_4
32,28,4,cooking,2,0.0,5,1,chain,0.0,2,-18.352459016393443,chain_4
32,28,4,cooking,3,0.0,5,1,chain,0.0,3,-17.352459016393443,chain_4
32,28,4,cooking,4,0.0,4,1,chain,0.0,4,-16.352459016393443,chain_4
32,28,4,cooking,5,20.0,4,1,chain,5.0,5,-15.352459016393443,chain_4
32,28,4,cooking,6,0.0,5,1,chain,0.0,6,-14.352459016393443,chain_4
32,28,4,cooking,7,0.0,5,1,chain,0.0,7,-13.352459016393443,chain_4
32,28,4,cooking,8,0.0,4,1,chain,0.0,8,-12.352459016393443,chain_4
32,28,4,cooking,9,0.0,6,1,chain,0.0,9,-11.352459016393443,chain_4
32,28,4,cooking,10,0.0,5,1,chain,0.0,10,-10.352459016393443,chain_4
33,25,32,decorations,1,25.0,3,1,chain,8.333333333333334,1,-19.352459016393443,chain_32
33,25,32,decorations,2,25.0,4,1,chain,6.25,2,-18.352459016393443,chain_32
33,25,32,decorations,3,25.0,4,1,chain,6.25,3,-17.352459016393443,chain_32
33,25,32,decorations,4,55.0,2,1,chain,27.5,4,-16.352459016393443,chain_32
33,25,32,decorations,5,0.0,4,1,chain,0.0,5,-15.352459016393443,chain_32
33,25,32,decorations,6,0.0,4,1,chain,0.0,6,-14.352459016393443,chain_32
33,25,32,decorations,7,55.0,2,1,chain,27.5,7,-13.352459016393443,chain_32
33,25,32,decorations,8,0.0,4,1,chain,0.0,8,-12.352459016393443,chain_32
33,25,32,decorations,9,20.0,5,1,chain,4.0,9,-11.352459016393443,chain_32
33,25,32,decorations,10,0.0,4,1,chain,0.0,10,-10.352459016393443,chain_32
34,24,72,potions,1,40.0,10,1,chain,4.0,1,-19.352459016393443,chain_72
34,24,72,potions,2,60.0,4,1,chain,15.0,2,-18.352459016393443,chain_72
34,24,72,potions,3,60.0,5,1,chain,12.0,3,-17.352459016393443,chain_72
34,24,72,potions,4,100.0,8,1,chain,12.5,4,-16.352459016393443,chain_72
34,24,72,potions,5,100.0,6,1,chain,16.666666666666668,5,-15.352459016393443,chain_72
34,24,72,potions,6,100.0,6,1,chain,16.666666666666668,6,-14.352459016393443,chain_72
34,24,72,potions,7,60.0,6,1,chain,10.0,7,-13.352459016393443,chain_72
34,24,72,potions,8,60.0,7,1,chain,8.571428571428571,8,-12.352459016393443,chain_72
34,24,72,potions,9,100.0,3,1,chain,33.333333333333336,9,-11.352459016393443,chain_72
34,24,72,potions,10,100.0,3,1,chain,33.333333333333336,10,-10.352459016393443,chain_72
35,18,73,potions,1,0.0,5,1,chain,0.0,1,-19.352459016393443,chain_73
35,18,73,potions,2,100.0,3,1,chain,33.333333333333336,2,-18.352459016393443,chain_73
35,18,73,potions,3,40.0,4,1,chain,10.0,3,-17.352459016393443,chain_73
35,18,73,potions,4,30.0,4,1,chain,7.5,4,-16.352459016393443,chain_73
35,18,73,potions,5,30.0,9,1,chain,3.3333333333333335,5,-15.352459016393443,chain_73
35,18,73,potions,6,30.0,5,1,chain,6.0,6,-14.352459016393443,chain_73
35,18,73,potions,7,70.0,4,1,chain,17.5,7,-13.352459016393443,chain_73
35,18,73,potions,8,0.0,9,1,chain,0.0,8,-12.352459016393443,chain_73
35,18,73,potions,9,30.0,5,1,chain,6.0,9,-11.352459016393443,chain_73
35,18,73,potions,10,30.0,4,1,chain,7.5,10,-10.352459016393443,chain_73
36,28,37,decorations,1,25.0,2,1,chain,12.5,1,-19.352459016393443,chain_37
36,28,37,decorations,2,25.0,2,1,chain,12.5,2,-18.352459016393443,chain_37
36,28,37,decorations,3,0.0,4,1,chain,0.0,3,-17.352459016393443,chain_37
36,28,37,decorations,4,0.0,4,1,chain,0.0,4,-16.352459016393443,chain_37
36,28,37,decorations,5,25.0,4,1,chain,6.25,5,-15.352459016393443,chain_37
36,28,37,decorations,6,0.0,2,1,chain,0.0,6,-14.352459016393443,chain_37
36,28,37,decorations,7,0.0,4,1,chain,0.0,7,-13.352459016393443,chain_37
36,28,37,decorations,8,0.0,3,1,chain,0.0,8,-12.352459016393443,chain_37
36,28,37,decorations,9,25.0,3,1,chain,8.333333333333334,9,-11.352459016393443,chain_37
36,28,37,decorations,10,0.0,5,1,chain,0.0,10,-10.352459016393443,chain_37
37,24,46,animals,1,60.0,18,1,chain,3.3333333333333335,1,-19.352459016393443,chain_46
37,24,46,animals,2,0.0,14,1,chain,0.0,2,-18.352459016393443,chain_46
37,24,46,animals,3,20.0,16,1,chain,1.25,3,-17.352459016393443,chain_46
37,24,46,animals,4,55.0,6,1,chain,9.166666666666666,4,-16.352459016393443,chain_46
37,24,46,animals,5,60.0,13,1,chain,4.615384615384615,5,-15.352459016393443,chain_46
37,24,46,animals,6,65.0,14,1,chain,4.642857142857143,6,-14.352459016393443,chain_46
37,24,46,animals,7,85.0,10,1,chain,8.5,7,-13.352459016393443,chain_46
37,24,46,animals,8,95.0,10,1,chain,9.5,8,-12.352459016393443,chain_46
37,24,46,animals,9,95.0,12,1,chain,7.916666666666667,9,-11.352459016393443,chain_46
37,24,46,animals,10,100.0,15,1,chain,6.666666666666667,10,-10.352459016393443,chain_46
39,25,49,animals,1,20.0,3,1,chain,6.666666666666667,1,-19.352459016393443,chain_49
39,25,49,animals,2,0.0,4,1,chain,0.0,2,-18.352459016393443,chain_49
39,25,49,animals,3,10.0,4,1,chain,2.5,3,-17.352459016393443,chain_49
39,25,49,animals,4,0.0,4,1,chain,0.0,4,-16.352459016393443,chain_49
39,25,49,animals,5,0.0,4,1,chain,0.0,5,-15.352459016393443,chain_49
39,25,49,animals,6,0.0,4,1,chain,0.0,6,-14.352459016393443,chain_49
39,25,49,animals,7,0.0,4,1,chain,0.0,7,-13.352459016393443,chain_49
39,25,49,animals,8,10.0,3,1,chain,3.3333333333333335,8,-12.352459016393443,chain_49
39,25,49,animals,9,10.0,2,1,chain,5.0,9,-11.352459016393443,chain_49
39,25,49,animals,10,10.0,3,1,chain,3.3333333333333335,10,-10.352459016393443,chain_49
40,30,31,decorations,1,0.0,10,1,chain,0.0,1,-19.352459016393443,chain_31
40,30,31,decorations,2,25.0,4,1,chain,6.25,2,-18.352459016393443,chain_31
40,30,31,decorations,3,25.0,4,1,chain,6.25,3,-17.352459016393443,chain_31
40,30,31,decorations,4,25.0,5,1,chain,5.0,4,-16.352459016393443,chain_31
40,30,31,decorations,5,30.0,3,1,chain,10.0,5,-15.352459016393443,chain_31
40,30,31,decorations,6,50.0,4,1,chain,12.5,6,-14.352459016393443,chain_31
40,30,31,decorations,7,25.0,4,1,chain,6.25,7,-13.352459016393443,chain_31
40,30,31,decorations,8,80.0,4,1,chain,20.0,8,-12.352459016393443,chain_31
40,30,31,decorations,9,25.0,3,1,chain,8.333333333333334,9,-11.352459016393443,chain_31
40,30,31,decorations,10,80.0,4,1,chain,20.0,10,-10.352459016393443,chain_31
41,28,56,animals,1,0.0,3,1,chain,0.0,1,-19.352459016393443,chain_56
41,28,56,animals,2,0.0,3,1,chain,0.0,2,-18.352459016393443,chain_56
41,28,56,animals,3,0.0,5,1,chain,0.0,3,-17.352459016393443,chain_56
41,28,56,animals,4,10.0,4,1,chain,2.5,4,-16.352459016393443,chain_56
41,28,56,animals,5,0.0,3,1,chain,0.0,5,-15.352459016393443,chain_56
41,28,56,animals,6,0.0,2,1,chain,0.0,6,-14.352459016393443,chain_56
41,28,56,animals,7,0.0,7,1,chain,0.0,7,-13.352459016393443,chain_56
41,28,56,animals,8,0.0,4,1,chain,0.0,8,-12.352459016393443,chain_56
41,28,56,animals,9,0.0,5,1,chain,0.0,9,-11.352459016393443,chain_56
41,28,56,animals,10,0.0,6,1,chain,0.0,10,-10.352459016393443,chain_56
43,26,43,animals,1,10.0,4,1,chain,2.5,1,-19.352459016393443,chain_43
43,26,43,animals,2,25.0,4,1,chain,6.25,2,-18.352459016393443,chain_43
43,26,43,animals,3,20.0,3,1,chain,6.666666666666667,3,-17.352459016393443,chain_43
43,26,43,animals,4,15.0,4,1,chain,3.75,4,-16.352459016393443,chain_43
43,26,43,animals,5,5.0,3,1,chain,1.6666666666666667,5,-15.352459016393443,chain_43
43,26,43,animals,6,20.0,3,1,chain,6.666666666666667,6,-14.352459016393443,chain_43
43,26,43,animals,7,25.0,6,1,chain,4.166666666666667,7,-13.352459016393443,chain_43
43,26,43,animals,8,25.0,5,1,chain,5.0,8,-12.352459016393443,chain_43
43,26,43,animals,9,20.0,3,1,chain,6.666666666666667,9,-11.352459016393443,chain_43
43,26,43,animals,10,35.0,3,1,chain,11.666666666666666,10,-10.352459016393443,chain_43
