id,creation_time,failed,failed_reason,time_of_death,property1,property2,property3,property4,property5,details,assignment_id,event_type,class
116,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1Ng3O5A==""]]}",False,,,,,,,,{},692e0e859a873488b9d47a48,AssignmentReturned,Notification
117,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1Ng4W9A==""]]}",False,,,,,,,,{},692e01162f60bb06fab887a6,AssignmentReturned,Notification
118,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1Ng5McQ==""]]}",False,,,,,,,,{},692df6927230558a1ecbcc8e,AssignmentReturned,Notification
119,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1Ng6fMA==""]]}",False,,,,,,,,{},692df2caecdc86e21cb155be,AssignmentReturned,Notification
120,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1Ng8U1w==""]]}",False,,,,,,,,{},692de55b25c29c8b555b53c8,AssignmentReturned,Notification
121,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwAL2Q==""]]}",False,,,,,,,,{},692df7dfe3b201dd61407022,AssignmentReturned,Notification
122,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwCdnQ==""]]}",False,,,,,,,,{},692e0e92ce4a44d221ad038e,AssignmentReturned,Notification
123,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwD0CQ==""]]}",False,,,,,,,,{},692e1c8c109e6594331f839a,AssignmentReturned,Notification
124,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwFbhg==""]]}",False,,,,,,,,{},692de806c0b2fd629f6be6da,AssignmentReturned,Notification
125,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwGmRQ==""]]}",False,,,,,,,,{},692dee675561b728147d5552,AssignmentReturned,Notification
126,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwHt+A==""]]}",False,,,,,,,,{},692e0c663da24b44c5602b8f,AssignmentReturned,Notification
127,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwJijg==""]]}",False,,,,,,,,{},692e1421d96af72300afd2c7,AssignmentReturned,Notification
128,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwKz5w==""]]}",False,,,,,,,,{},692e12284197d6b320a99087,AssignmentReturned,Notification
129,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwMV2g==""]]}",False,,,,,,,,{},692e1e17c4e14acb8426024f,AssignmentReturned,Notification
130,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwN01A==""]]}",False,,,,,,,,{},692e0bd28f82cf27ae90b27c,AssignmentReturned,Notification
131,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwPXTA==""]]}",False,,,,,,,,{},692e0f2b0a0087df226beda4,AssignmentReturned,Notification
132,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwQaRw==""]]}",False,,,,,,,,{},692e0f8295c3c5659f490d43,AssignmentReturned,Notification
133,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwSYDA==""]]}",False,,,,,,,,{},692e0c6bab00e194d08c40fc,AssignmentReturned,Notification
134,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwTcYA==""]]}",False,,,,,,,,{},692e114f46f637f28fda886b,AssignmentReturned,Notification
135,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAgA1NwUnHA==""]]}",False,,,,,,,,{},692e14724d8dd2795f332ab6,AssignmentReturned,Notification
136,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhMjCAO1xQ==""]]}",False,,,,,,,,{},692f3eb81e1832e6ea20719e,AssignmentReturned,Notification
137,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhMkBwOX6Q==""]]}",False,,,,,,,,{},692f3ea0014c6bc89b12870d,AssignmentReturned,Notification
138,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhMrJQSn5Q==""]]}",False,,,,,,,,{},692f40fa928e5cb7825a82b4,AssignmentReturned,Notification
139,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhM5DQ1iQg==""]]}",False,,,,,,,,{},692f3a66e06d8f573827fc1c,RecruiterSubmissionComplete,Notification
140,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhM6OA097A==""]]}",False,,,,,,,,{},692f39ef95142b287a96cff0,RecruiterSubmissionComplete,Notification
141,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQFJQZxeA==""]]}",False,,,,,,,,{},692f45ae97333cc66a35ec1f,AssignmentReturned,Notification
142,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQJDgMqfQ==""]]}",False,,,,,,,,{},692f4716c9cc4d6b33a0d9e5,AssignmentReturned,Notification
143,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQTBwPkww==""]]}",False,,,,,,,,{},692f453ec5dd7b5a42b45632,AssignmentReturned,Notification
144,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQWBwN/kg==""]]}",False,,,,,,,,{},692f489195142b287a96d1c5,AssignmentReturned,Notification
145,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQWNQjHVg==""]]}",False,,,,,,,,{},692f42d4bd98e75c9385817b,RecruiterSubmissionComplete,Notification
146,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQZCQne9w==""]]}",False,,,,,,,,{},692f4af4a048a0c39c1ee5b4,AssignmentReturned,Notification
147,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQiJQqMYQ==""]]}",False,,,,,,,,{},692f4c1b788dff1d1c719382,AssignmentReturned,Notification
148,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQiMgVhzQ==""]]}",False,,,,,,,,{},692f4187fd0633ff068296d9,RecruiterSubmissionComplete,Notification
149,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQlHgvFew==""]]}",False,,,,,,,,{},692f42e9072e441e508b9624,RecruiterSubmissionComplete,Notification
150,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQoCAZWgA==""]]}",False,,,,,,,,{},692f4c5c5669988194a0aa9f,AssignmentReturned,Notification
151,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQoJg1fpg==""]]}",False,,,,,,,,{},692f4c5cc385f6e3b835f1db,AssignmentReturned,Notification
152,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQpNAYLKA==""]]}",False,,,,,,,,{},692f42917505068ca1961cb1,RecruiterSubmissionComplete,Notification
153,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhQ2CAiNiQ==""]]}",False,,,,,,,,{},692f4a57bc31d9c9409b4051,AssignmentReturned,Notification
154,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUHCAdfjw==""]]}",False,,,,,,,,{},692f4e1c0fda77d195ec2bb2,AssignmentReturned,Notification
155,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUKBwpyHA==""]]}",False,,,,,,,,{},692f53c4d8764dd627943df4,AssignmentReturned,Notification
156,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUMCAZkeA==""]]}",False,,,,,,,,{},692f5281d5da58c0a1a385d7,AssignmentReturned,Notification
157,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUOBwngpA==""]]}",False,,,,,,,,{},692f54a9028eab54119ec12c,AssignmentReturned,Notification
158,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUTOARS1w==""]]}",False,,,,,,,,{},692f504ad5423180119b404f,RecruiterSubmissionComplete,Notification
159,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUUOAqjLQ==""]]}",False,,,,,,,,{},692f4bf8adeba02a2e3cee49,RecruiterSubmissionComplete,Notification
160,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUYJgf8ng==""]]}",False,,,,,,,,{},692f5782377261993e3dfb9d,AssignmentReturned,Notification
161,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUgDw0ymw==""]]}",False,,,,,,,,{},692f4b117a5b9f31b36e549c,RecruiterSubmissionComplete,Notification
162,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUkDwx3Kg==""]]}",False,,,,,,,,{},692f4ca03a624af769454417,RecruiterSubmissionComplete,Notification
163,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUlBwuySQ==""]]}",False,,,,,,,,{},692f4ca03a624af769454417,RecruiterSubmissionComplete,Notification
164,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUlJQF21w==""]]}",False,,,,,,,,{},692f4a47f30fbd50e557b5a7,RecruiterSubmissionComplete,Notification
165,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUoCggvYg==""]]}",False,,,,,,,,{},692f4fce66064bb93caaa0e5,RecruiterSubmissionComplete,Notification
166,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhUtOQ63WQ==""]]}",False,,,,,,,,{},692f51823cc67da7ca769535,RecruiterSubmissionComplete,Notification
167,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhU1BwpDYQ==""]]}",False,,,,,,,,{},692f58a14492b13b014853ca,AssignmentReturned,Notification
168,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhU1LAV/ig==""]]}",False,,,,,,,,{},692f5349f851e71a3359bcab,RecruiterSubmissionComplete,Notification
169,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhU3CQjp5A==""]]}",False,,,,,,,,{},692f5d089b0b8b0305f62b9f,AssignmentReturned,Notification
170,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhU3IwzOKQ==""]]}",False,,,,,,,,{},692f56885f7ccc0605f278ea,RecruiterSubmissionComplete,Notification
171,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhYHJgg1DQ==""]]}",False,,,,,,,,{},692f58a7099fea82662620fa,RecruiterSubmissionComplete,Notification
172,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhYJLAX1DA==""]]}",False,,,,,,,,{},692f5a171fdc51ba784dc805,RecruiterSubmissionComplete,Notification
173,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhYMBwnyhA==""]]}",False,,,,,,,,{},692f5c3b45f17e80a7260fd7,AssignmentReturned,Notification
174,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhYNCAFyew==""]]}",False,,,,,,,,{},692f59169a158301d5f65e4e,AssignmentReturned,Notification
175,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhYPCAX7TQ==""]]}",False,,,,,,,,{},692f592458d1ed8c121dd45c,AssignmentReturned,Notification
176,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhYTOQ8dvA==""]]}",False,,,,,,,,{},692f58c012dd19d2676f6190,RecruiterSubmissionComplete,Notification
177,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhYXDwgr8g==""]]}",False,,,,,,,,{},692f5a1a58acb1ec83386e89,RecruiterSubmissionComplete,Notification
178,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhYgBwtsQg==""]]}",False,,,,,,,,{},692f5e3f969daa2282614b35,AssignmentReturned,Notification
179,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhYuCAfJGg==""]]}",False,,,,,,,,{},692f69bbc07e5f844dd8f93b,AssignmentReturned,Notification
180,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhY3CABUlg==""]]}",False,,,,,,,,{},692f65b895394831556da140,RecruiterSubmissionComplete,Notification
181,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhcDCAVJbw==""]]}",False,,,,,,,,{},692f6c2ea006f12be61ef290,AssignmentReturned,Notification
182,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhcIOwxSlA==""]]}",False,,,,,,,,{},692f6709b76e90dd484876c0,RecruiterSubmissionComplete,Notification
183,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhcJEgk06Q==""]]}",False,,,,,,,,{},692f670b3c23ad22f9b58ff9,RecruiterSubmissionComplete,Notification
184,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhcJIAcxag==""]]}",False,,,,,,,,{},692f64bdc740e41603628bae,RecruiterSubmissionComplete,Notification
185,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhcPBgAIiQ==""]]}",False,,,,,,,,{},692f680a5aa85798dda1355e,RecruiterSubmissionComplete,Notification
186,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhcUIgnfJQ==""]]}",False,,,,,,,,{},692f65c49a41e8557af2993c,RecruiterSubmissionComplete,Notification
187,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhchJQjwGQ==""]]}",False,,,,,,,,{},692f6f003d1e114a46820c67,AssignmentReturned,Notification
188,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAhcmEg1jxw==""]]}",False,,,,,,,,{},692f6f03b5a2351e9008733c,RecruiterSubmissionComplete,Notification
189,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwEXNQKSfw==""]]}",False,,,,,,,,{},692f90db619f82a7bd76a9e4,AssignmentReturned,Notification
190,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwEYNQvHqg==""]]}",False,,,,,,,,{},692f90b16b0c9d38ec923545,AssignmentReturned,Notification
191,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwEfJgwzOg==""]]}",False,,,,,,,,"{""feedback"": ""I have no idea how I encountered this error, I was playing the game and then it went to this page. I was on the level with an acorn."", ""error_text"": """", ""error_type"": ""/participant POST: worker has already participated."", ""request_data"": {""hit_id"": null, ""worker_id"": null, ""participant_id"": null}}",unknown,ExperimentError,Notification
192,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwEgFgwycw==""]]}",False,,,,,,,,{},692f912060ba0d9b77ca83bd,AssignmentReturned,Notification
193,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwEgFgyjuw==""]]}",False,,,,,,,,{},692f928bd5da58c0a1a39087,AssignmentReturned,Notification
194,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwEiLAV2Bw==""]]}",False,,,,,,,,{},692f8d60ddb88bf1ea573531,RecruiterSubmissionComplete,Notification
195,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwEtNgpcow==""]]}",False,,,,,,,,{},692f90025686213a89e2ef37,AssignmentReturned,Notification
196,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwExOQEa+w==""]]}",False,,,,,,,,{},692f8d64828fe87ee3d539fd,RecruiterSubmissionComplete,Notification
197,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwE2GwI1iQ==""]]}",False,,,,,,,,{},692f8f3f99c4be7224f5461c,RecruiterSubmissionComplete,Notification
198,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwE2HAe2aw==""]]}",False,,,,,,,,{},692f8ecbafcbc28381be94e8,RecruiterSubmissionComplete,Notification
199,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwE6Fw8xWQ==""]]}",False,,,,,,,,{},692f937c9ff390de71a0c39a,AssignmentReturned,Notification
200,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIFNQITkA==""]]}",False,,,,,,,,{},692f9a37c0169456a33cfb8b,AssignmentReturned,Notification
201,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIKKwy7NQ==""]]}",False,,,,,,,,{},692f941f74e353c6cda817b5,RecruiterSubmissionComplete,Notification
202,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIOOQANBA==""]]}",False,,,,,,,,{},692f94e4b1bc6989c057e3a2,RecruiterSubmissionComplete,Notification
203,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIVCAft9w==""]]}",False,,,,,,,,{},692f921fd08078404f1e5ba6,RecruiterSubmissionComplete,Notification
204,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIVFwBtqg==""]]}",False,,,,,,,,{},692f9d65ccd98a1f01e2db4a,AssignmentReturned,Notification
205,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIVNgMoBw==""]]}",False,,,,,,,,{},692f9c65a8f436d4b34ab173,AssignmentReturned,Notification
206,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIWNQBdzA==""]]}",False,,,,,,,,{},692f9211f217935252e7fc8f,AssignmentReturned,Notification
207,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIdHw3RFA==""]]}",False,,,,,,,,{},692f949c57ed2342960f387e,RecruiterSubmissionComplete,Notification
208,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIkGwRPiQ==""]]}",False,,,,,,,,{},692f988ed27d605803ea4bfd,RecruiterSubmissionComplete,Notification
209,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIkNQBdtQ==""]]}",False,,,,,,,,{},692f9ebdabc9ec0b5561e589,AssignmentReturned,Notification
210,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIkNQDAKw==""]]}",False,,,,,,,,{},692f9fde55aa5c50141153ca,AssignmentReturned,Notification
211,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwImNQu27w==""]]}",False,,,,,,,,{},692fa0d2c4a2bee355bdfd48,AssignmentReturned,Notification
212,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIpFgUZ6w==""]]}",False,,,,,,,,{},692f94e894b1663cd27445e3,RecruiterSubmissionComplete,Notification
213,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwItAgjepg==""]]}",False,,,,,,,,{},692f9cd655aa5c501411535f,RecruiterSubmissionComplete,Notification
214,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwIvHwn6bA==""]]}",False,,,,,,,,{},692f9d4fd4db212f7af62fd7,RecruiterSubmissionComplete,Notification
215,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwI1DQBVFw==""]]}",False,,,,,,,,{},692f9e4821621ff504cb1c29,RecruiterSubmissionComplete,Notification
216,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwI2KgpH1g==""]]}",False,,,,,,,,{},692f9dcff120807bbfd740d9,RecruiterSubmissionComplete,Notification
217,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwI4CAnV/w==""]]}",False,,,,,,,,{},692f9df447f3e0b70d358fdf,RecruiterSubmissionComplete,Notification
218,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwI4JQgEmQ==""]]}",False,,,,,,,,{},692f9af8354165f1ac13fbfb,RecruiterSubmissionComplete,Notification
219,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwMABAg6ww==""]]}",False,,,,,,,,{},692f9f18bd20456f2de45d83,RecruiterSubmissionComplete,Notification
220,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwMAFwGcjw==""]]}",False,,,,,,,,{},692fa6d106fc18c6d7021334,AssignmentReturned,Notification
221,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwMBFwQEZA==""]]}",False,,,,,,,,{},692fa6a34b212ec3d8f37800,AssignmentReturned,Notification
222,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwMFGAIIKA==""]]}",False,,,,,,,,{},692fa3366311fd34bc50ab4e,AssignmentReturned,Notification
223,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwMGMQFj3w==""]]}",False,,,,,,,,{},692f9e980351e0fdd94c25bf,RecruiterSubmissionComplete,Notification
224,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwMSFA2uaA==""]]}",False,,,,,,,,"{""feedback"": ""I was using a touchpad on my laptop.  I must have right clicked instead of left clicked and it sent me here.  That's a best guess."", ""error_text"": """", ""error_type"": ""/participant POST: worker has already participated."", ""request_data"": {""hit_id"": null, ""worker_id"": null, ""participant_id"": null}}",unknown,ExperimentError,Notification
225,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwMSJwnL7Q==""]]}",False,,,,,,,,"{""feedback"": ""I was using a touchpad on my laptop.  I must have right clicked instead of left clicked and it sent me here.  That's a best guess."", ""error_text"": """", ""error_type"": ""/participant POST: worker has already participated."", ""request_data"": {""hit_id"": null, ""worker_id"": null, ""participant_id"": null}}",unknown,ExperimentError,Notification
226,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwMjBgCpLA==""]]}",False,,,,,,,,{},692fa73b98b79bb550612910,RecruiterSubmissionComplete,Notification
227,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwMuDgl3QQ==""]]}",False,,,,,,,,{},692fa6259fa72ef093f96ebb,RecruiterSubmissionComplete,Notification
228,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwM4NQZltw==""]]}",False,,,,,,,,{},692fb3839b0b8b0305f63aaa,AssignmentReturned,Notification
229,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwQDFweQxA==""]]}",False,,,,,,,,{},692fb55bb7634e8dbf9f6fe2,AssignmentReturned,Notification
230,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwQHOgofFA==""]]}",False,,,,,,,,{},692faaf4bb95ee6f7a57f12f,RecruiterSubmissionComplete,Notification
231,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwQIGwYwXA==""]]}",False,,,,,,,,{},692fabc5f9f73cbd20851995,RecruiterSubmissionComplete,Notification
232,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwQJFgECLw==""]]}",False,,,,,,,,{},692fabd4945212a2ac1211f1,RecruiterSubmissionComplete,Notification
233,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwQMFwKCeg==""]]}",False,,,,,,,,{},692fb8080ff40488e466bd1b,AssignmentReturned,Notification
234,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kMAwQPOApgew==""]]}",False,,,,,,,,{},692fa50f9140ca86a5b4442d,RecruiterSubmissionComplete,Notification
